circuit_name,model,mode,syntax_ok,exec_ok,fidelity,pass,error
C13_amplitude_encode_3,claude-haiku-4.5,tv,True,True,1.0,True,
C14_quantum_adder_4,claude-haiku-4.5,tv,True,False,0.0,False,exec: name 'cnot' is not defined
C15_quantum_fourier_add_4,claude-haiku-4.5,tv,True,False,0.0,False,exec: name 'cphaseshift' is not defined
D01_hardware_eff_2,claude-haiku-4.5,tv,True,True,1.0,True,
D02_hardware_eff_4,claude-haiku-4.5,tv,True,True,1.0,True,
D03_uccsd_2,claude-haiku-4.5,tv,True,True,0.9045,False,fidelity=0.9045
D04_qaoa_2layer,claude-haiku-4.5,tv,True,True,0.1358,False,fidelity=0.1358
D05_vqe_ry_linear_4,claude-haiku-4.5,tv,True,True,1.0,True,
D06_vqe_ry_circular_4,claude-haiku-4.5,tv,True,True,0.25,False,fidelity=0.2500
D07_param_shift_2,claude-haiku-4.5,tv,True,True,1.0,True,
D08_data_reuploading_2,claude-haiku-4.5,tv,True,True,1.0,True,
D09_alternating_layer_4,claude-haiku-4.5,tv,True,True,0.125,False,fidelity=0.1250
D10_strongly_entangling_3,claude-haiku-4.5,tv,True,True,0.25,False,fidelity=0.2500
E01_bit_flip_3,claude-haiku-4.5,tv,True,False,0.0,False,exec: CNot.cnot() got an unexpected keyword argument 'control_qubit'
E02_phase_flip_3,claude-haiku-4.5,tv,True,False,0.0,False,exec: CNot.cnot() got an unexpected keyword argument 'control_qubit'
E03_shor_9,claude-haiku-4.5,tv,True,True,0.5,False,fidelity=0.5000
E04_steane_7_encode,claude-haiku-4.5,tv,True,True,0.125,False,fidelity=0.1250
E05_surface_code_patch,claude-haiku-4.5,tv,True,True,0.0028,False,fidelity=0.0028
E06_repetition_5,claude-haiku-4.5,tv,True,True,1.0,True,
E07_cat_state_5,claude-haiku-4.5,tv,True,True,1.0,True,
E08_logical_cnot_6,claude-haiku-4.5,tv,True,True,0.0625,False,fidelity=0.0625
F01_angle_encoding_4,claude-haiku-4.5,tv,True,True,1.0,True,
F02_amplitude_encoding_2,claude-haiku-4.5,tv,True,True,1.0,True,
F03_iqp_encoding_4,claude-haiku-4.5,tv,True,True,1.0,True,
F04_qnn_layer_4,claude-haiku-4.5,tv,True,True,0.9969,True,
F05_qcnn_8,claude-haiku-4.5,tv,True,True,1.0,True,
F06_quantum_kernel_2,claude-haiku-4.5,tv,True,True,1.0,True,
F07_classifier_2,claude-haiku-4.5,tv,True,True,1.0,True,
F08_qgan_generator_3,claude-haiku-4.5,tv,True,True,1.0,True,
F09_barren_plateau_4,claude-haiku-4.5,tv,True,True,0.0083,False,fidelity=0.0083
F10_expressibility_test_3,claude-haiku-4.5,tv,True,False,0.0,False,exec: Operator qubit count 2 must be equal to size of target qubit set QubitSet([Qubit(1)])
G01_qkd_e91,claude-haiku-4.5,tv,True,True,0.9239,False,fidelity=0.9239
G02_quantum_money_3,claude-haiku-4.5,tv,True,True,1.0,True,
G03_blind_quantum_4,claude-haiku-4.5,tv,True,True,1.0,True,
G04_quantum_voting_5,claude-haiku-4.5,tv,True,True,1.0,True,
G05_quantum_auction_4,claude-haiku-4.5,tv,True,True,0.25,False,fidelity=0.2500
G06_post_quantum_hash_6,claude-haiku-4.5,tv,True,True,0.25,False,fidelity=0.2500
G07_quantum_commitment_3,claude-haiku-4.5,tv,True,True,1.0,True,
G08_entanglement_witness_4,claude-haiku-4.5,tv,True,True,1.0,True,
H01_bell_barrier,claude-haiku-4.5,tv,True,True,1.0,True,
H02_bell_compressed,claude-haiku-4.5,tv,True,True,0.3536,False,fidelity=0.3536
H03_bell_wide,claude-haiku-4.5,tv,True,True,1.0,True,
H04_ghz_reversed_labels,claude-haiku-4.5,tv,True,True,0.5,False,fidelity=0.5000
H05_toffoli_decomposed,claude-haiku-4.5,tv,True,True,0.3953,False,fidelity=0.3953
H06_qft3_no_swap,claude-haiku-4.5,tv,True,False,0.0,False,exec: name 'cphaseshift' is not defined
H07_grover2_combined_oracle,claude-haiku-4.5,tv,True,True,0.5,False,fidelity=0.5000
H08_cnot_reversed,claude-haiku-4.5,tv,True,False,0.0,False,exec: CNot.cnot() got an unexpected keyword argument 'control_qubit'
H09_param_symbolic,claude-haiku-4.5,tv,True,True,1.0,True,
H10_multi_gate_per_step,claude-haiku-4.5,tv,True,True,0.0,False,fidelity=0.0000
I01_shor_ecc_6,claude-haiku-4.5,tv,True,True,0.0,False,verify: cannot add a result type to a circuit which already contains a measure instruction.
I02_grover_sha256_4,claude-haiku-4.5,tv,True,True,0.0625,False,fidelity=0.0625
I03_grover_aes_5,claude-haiku-4.5,tv,True,True,0.0625,False,fidelity=0.0625
I04_lamport_sign_4,claude-haiku-4.5,tv,True,True,1.0,True,
I05_quantum_random_beacon_6,claude-haiku-4.5,tv,True,True,0.25,False,fidelity=0.2500
I06_qkd_network_6,claude-haiku-4.5,tv,True,True,0.0625,False,fidelity=0.0625
I07_quantum_timestamp_4,claude-haiku-4.5,tv,True,True,1.0,True,
I08_kyber_lattice_6,claude-haiku-4.5,tv,True,True,0.25,False,fidelity=0.2500
I09_dilithium_sign_5,claude-haiku-4.5,tv,True,True,0.4542,False,fidelity=0.4542
I10_pow_quantum_speedup_4,claude-haiku-4.5,tv,True,True,0.0442,False,fidelity=0.0442
I11_quantum_merkle_5,claude-haiku-4.5,tv,True,True,0.25,False,fidelity=0.2500
I12_sphincs_hash_7,claude-haiku-4.5,tv,True,True,0.25,False,fidelity=0.2500
adv_01_qft3,claude-haiku-4.5,tv,True,True,1.0,True,
adv_02_grover3,claude-haiku-4.5,tv,True,True,0.0625,False,fidelity=0.0625
adv_03_vqe_ansatz,claude-haiku-4.5,tv,True,True,1.0,True,
adv_04_qaoa,claude-haiku-4.5,tv,True,True,0.0625,False,fidelity=0.0625
adv_05_qwalk,claude-haiku-4.5,tv,True,True,0.75,False,fidelity=0.7500
adv_06_bv,claude-haiku-4.5,tv,True,True,1.0,True,
blockchain_bb84,claude-haiku-4.5,tv,True,True,1.0,True,
blockchain_bv_crypto,claude-haiku-4.5,tv,True,True,1.0,True,
blockchain_coin_flip,claude-haiku-4.5,tv,True,True,0.5,False,fidelity=0.5000
blockchain_consensus,claude-haiku-4.5,tv,True,True,0.0156,False,fidelity=0.0156
blockchain_grover_mining,claude-haiku-4.5,tv,True,True,0.5,False,fidelity=0.5000
blockchain_lattice_pqc,claude-haiku-4.5,tv,True,True,1.0,True,
blockchain_oblivious_transfer,claude-haiku-4.5,tv,True,True,0.0,False,fidelity=0.0000
blockchain_qds,claude-haiku-4.5,tv,True,True,0.0,False,fidelity=0.0000
blockchain_qrng,claude-haiku-4.5,tv,True,True,1.0,True,
blockchain_qss,claude-haiku-4.5,tv,True,True,1.0,True,
blockchain_vrf,claude-haiku-4.5,tv,True,True,0.0339,False,fidelity=0.0339
demo_01_hadamard,claude-haiku-4.5,tv,True,True,1.0,True,
demo_02_cnot,claude-haiku-4.5,tv,True,False,0.0,False,exec: CNot.cnot() got an unexpected keyword argument 'control_qubit'
demo_03_bell,claude-haiku-4.5,tv,True,False,0.0,False,exec: name 'h' is not defined
demo_04_ghz,claude-haiku-4.5,tv,True,True,1.0,True,
demo_05_toffoli,claude-haiku-4.5,tv,True,False,0.0,False,exec: CCNot.ccnot() got an unexpected keyword argument 'control_qubits'. Did you mean 'control_state'?
inter_01_swap_decomp,claude-haiku-4.5,tv,True,True,1.0,True,
inter_02_qft2,claude-haiku-4.5,tv,True,False,0.0,False,exec: 'Circuit' object has no attribute 'measure_all'
inter_03_teleport_prep,claude-haiku-4.5,tv,True,True,1.0,True,
inter_04_deutsch,claude-haiku-4.5,tv,True,True,1.0,True,
inter_05_superdense,claude-haiku-4.5,tv,True,True,1.0,True,
inter_06_grover2,claude-haiku-4.5,tv,True,True,0.5,False,fidelity=0.5000
inter_07_param_rot,claude-haiku-4.5,tv,True,True,1.0,True,
inter_08_fredkin,claude-haiku-4.5,tv,True,False,0.0,False,exec: name 'cswap' is not defined
inter_09_shift_reg,claude-haiku-4.5,tv,True,True,1.0,True,
inter_10_phase_est,claude-haiku-4.5,tv,True,False,0.0,False,exec: name 'cphaseshift' is not defined
